,kWh,day_of_month,month,day_of_week,hour
2020-07-05 17:00:00,67.101,5,7,6,17
2020-07-05 18:00:00,81.024,5,7,6,18
2020-07-05 19:00:00,82.774,5,7,6,19
2020-07-05 20:00:00,84.193,5,7,6,20
2020-07-05 21:00:00,82.586,5,7,6,21
2020-07-05 22:00:00,69.717,5,7,6,22
2020-07-05 23:00:00,52.352,5,7,6,23
2020-07-06 00:00:00,41.992,6,7,0,0
2020-07-06 01:00:00,37.933,6,7,0,1
2020-07-06 02:00:00,31.346,6,7,0,2
2020-07-06 03:00:00,25.806,6,7,0,3
2020-07-06 04:00:00,26.89,6,7,0,4
2020-07-06 05:00:00,33.695,6,7,0,5
2020-07-06 06:00:00,45.042,6,7,0,6
2020-07-06 07:00:00,49.534,6,7,0,7
2020-07-06 08:00:00,55.484,6,7,0,8
2020-07-06 09:00:00,47.305,6,7,0,9
2020-07-06 10:00:00,54.606,6,7,0,10
2020-07-06 11:00:00,60.25,6,7,0,11
2020-07-06 12:00:00,61.76,6,7,0,12
2020-07-06 13:00:00,70.195,6,7,0,13
2020-07-06 14:00:00,61.249,6,7,0,14
2020-07-06 15:00:00,62.705,6,7,0,15
2020-07-06 16:00:00,57.313,6,7,0,16
2020-07-06 17:00:00,52.721,6,7,0,17
2020-07-06 18:00:00,62.628,6,7,0,18
2020-07-06 19:00:00,86.335,6,7,0,19
2020-07-06 20:00:00,74.003,6,7,0,20
2020-07-06 21:00:00,71.79,6,7,0,21
2020-07-06 22:00:00,70.285,6,7,0,22
2020-07-06 23:00:00,55.529,6,7,0,23
2020-07-07 00:00:00,37.025,7,7,1,0
2020-07-07 01:00:00,34.268,7,7,1,1
2020-07-07 02:00:00,30.459,7,7,1,2
2020-07-07 03:00:00,30.671,7,7,1,3
2020-07-07 04:00:00,30.048,7,7,1,4
2020-07-07 05:00:00,30.223,7,7,1,5
2020-07-07 06:00:00,45.794,7,7,1,6
2020-07-07 07:00:00,50.823,7,7,1,7
2020-07-07 08:00:00,60.256,7,7,1,8
2020-07-07 09:00:00,48.223,7,7,1,9
2020-07-07 10:00:00,47.893,7,7,1,10
2020-07-07 11:00:00,49.553,7,7,1,11
2020-07-07 12:00:00,50.993,7,7,1,12
2020-07-07 13:00:00,60.061,7,7,1,13
2020-07-07 14:00:00,59.789,7,7,1,14
2020-07-07 15:00:00,60.204,7,7,1,15
2020-07-07 16:00:00,62.172,7,7,1,16
2020-07-07 17:00:00,61.621,7,7,1,17
2020-07-07 18:00:00,67.944,7,7,1,18
2020-07-07 19:00:00,86.381,7,7,1,19
2020-07-07 20:00:00,70.675,7,7,1,20
2020-07-07 21:00:00,75.718,7,7,1,21
2020-07-07 22:00:00,71.673,7,7,1,22
2020-07-07 23:00:00,60.9,7,7,1,23
2020-07-08 00:00:00,45.92,8,7,2,0
2020-07-08 01:00:00,32.696,8,7,2,1
2020-07-08 02:00:00,26.497,8,7,2,2
2020-07-08 03:00:00,24.47,8,7,2,3
2020-07-08 04:00:00,24.533,8,7,2,4
2020-07-08 05:00:00,31.326,8,7,2,5
2020-07-08 06:00:00,44.05,8,7,2,6
2020-07-08 07:00:00,51.495,8,7,2,7
2020-07-08 08:00:00,57.675,8,7,2,8
2020-07-08 09:00:00,48.582,8,7,2,9
2020-07-08 10:00:00,48.85,8,7,2,10
2020-07-08 11:00:00,51.673,8,7,2,11
2020-07-08 12:00:00,56.917,8,7,2,12
2020-07-08 13:00:00,57.157,8,7,2,13
2020-07-08 14:00:00,55.275,8,7,2,14
2020-07-08 15:00:00,69.24,8,7,2,15
2020-07-08 16:00:00,65.14,8,7,2,16
2020-07-08 17:00:00,66.678,8,7,2,17
2020-07-08 18:00:00,70.964,8,7,2,18
2020-07-08 19:00:00,84.477,8,7,2,19
2020-07-08 20:00:00,89.264,8,7,2,20
2020-07-08 21:00:00,82.41,8,7,2,21
2020-07-08 22:00:00,77.574,8,7,2,22
2020-07-08 23:00:00,65.795,8,7,2,23
2020-07-09 00:00:00,47.837,9,7,3,0
2020-07-09 01:00:00,39.717,9,7,3,1
2020-07-09 02:00:00,26.513,9,7,3,2
2020-07-09 03:00:00,26.321,9,7,3,3
2020-07-09 04:00:00,29.29,9,7,3,4
2020-07-09 05:00:00,29.705,9,7,3,5
2020-07-09 06:00:00,45.68,9,7,3,6
2020-07-09 07:00:00,52.279,9,7,3,7
2020-07-09 08:00:00,54.315,9,7,3,8
2020-07-09 09:00:00,52.377,9,7,3,9
2020-07-09 10:00:00,54.387,9,7,3,10
2020-07-09 11:00:00,54.372,9,7,3,11
2020-07-09 12:00:00,55.302,9,7,3,12
2020-07-09 13:00:00,55.078,9,7,3,13
2020-07-09 14:00:00,61.284,9,7,3,14
2020-07-09 15:00:00,61.355,9,7,3,15
2020-07-09 16:00:00,63.3,9,7,3,16
2020-07-09 17:00:00,58.446,9,7,3,17
2020-07-09 18:00:00,69.146,9,7,3,18
2020-07-09 19:00:00,74.054,9,7,3,19
2020-07-09 20:00:00,77.054,9,7,3,20
2020-07-09 21:00:00,68.035,9,7,3,21
2020-07-09 22:00:00,66.824,9,7,3,22
2020-07-09 23:00:00,53.786,9,7,3,23
2020-07-10 00:00:00,42.659,10,7,4,0
2020-07-10 01:00:00,40.494,10,7,4,1
2020-07-10 02:00:00,33.466,10,7,4,2
2020-07-10 03:00:00,27.762,10,7,4,3
2020-07-10 04:00:00,28.982,10,7,4,4
2020-07-10 05:00:00,34.384,10,7,4,5
2020-07-10 06:00:00,47.818,10,7,4,6
2020-07-10 07:00:00,54.502,10,7,4,7
2020-07-10 08:00:00,58.666,10,7,4,8
2020-07-10 09:00:00,58.731,10,7,4,9
2020-07-10 10:00:00,58.726,10,7,4,10
2020-07-10 11:00:00,60.056,10,7,4,11
2020-07-10 12:00:00,59.924,10,7,4,12
2020-07-10 13:00:00,63.473,10,7,4,13
2020-07-10 14:00:00,59.216,10,7,4,14
2020-07-10 15:00:00,56.573,10,7,4,15
2020-07-10 16:00:00,56.527,10,7,4,16
2020-07-10 17:00:00,61.53,10,7,4,17
2020-07-10 18:00:00,65.619,10,7,4,18
2020-07-10 19:00:00,72.096,10,7,4,19
2020-07-10 20:00:00,71.71,10,7,4,20
2020-07-10 21:00:00,71.214,10,7,4,21
2020-07-10 22:00:00,65.988,10,7,4,22
2020-07-10 23:00:00,66.404,10,7,4,23
2020-07-11 00:00:00,52.432,11,7,5,0
2020-07-11 01:00:00,41.849,11,7,5,1
2020-07-11 02:00:00,35.812,11,7,5,2
2020-07-11 03:00:00,31.968,11,7,5,3
2020-07-11 04:00:00,30.624,11,7,5,4
2020-07-11 05:00:00,30.034,11,7,5,5
2020-07-11 06:00:00,43.191,11,7,5,6
2020-07-11 07:00:00,45.4,11,7,5,7
2020-07-11 08:00:00,42.962,11,7,5,8
2020-07-11 09:00:00,58.416,11,7,5,9
2020-07-11 10:00:00,70.671,11,7,5,10
2020-07-11 11:00:00,73.955,11,7,5,11
2020-07-11 12:00:00,72.699,11,7,5,12
2020-07-11 13:00:00,78.81,11,7,5,13
2020-07-11 14:00:00,78.945,11,7,5,14
2020-07-11 15:00:00,68.815,11,7,5,15
2020-07-11 16:00:00,69.118,11,7,5,16
2020-07-11 17:00:00,73.849,11,7,5,17
2020-07-11 18:00:00,70.048,11,7,5,18
2020-07-11 19:00:00,76.452,11,7,5,19
2020-07-11 20:00:00,70.856,11,7,5,20
2020-07-11 21:00:00,70.119,11,7,5,21
2020-07-11 22:00:00,77.152,11,7,5,22
2020-07-11 23:00:00,62.043,11,7,5,23
2020-07-12 00:00:00,50.017,12,7,6,0
2020-07-12 01:00:00,44.271,12,7,6,1
2020-07-12 02:00:00,37.846,12,7,6,2
2020-07-12 03:00:00,35.692,12,7,6,3
2020-07-12 04:00:00,35.254,12,7,6,4
2020-07-12 05:00:00,35.694,12,7,6,5
2020-07-12 06:00:00,39.795,12,7,6,6
2020-07-12 07:00:00,41.825,12,7,6,7
2020-07-12 08:00:00,38.264,12,7,6,8
2020-07-12 09:00:00,55.731,12,7,6,9
2020-07-12 10:00:00,67.444,12,7,6,10
2020-07-12 11:00:00,81.248,12,7,6,11
2020-07-12 12:00:00,86.327,12,7,6,12
2020-07-12 13:00:00,80.935,12,7,6,13
2020-07-12 14:00:00,84.607,12,7,6,14
2020-07-12 15:00:00,78.373,12,7,6,15
2020-07-12 16:00:00,75.052,12,7,6,16
2020-07-12 17:00:00,71.36,12,7,6,17
2020-07-12 18:00:00,60.985,12,7,6,18
2020-07-12 19:00:00,80.262,12,7,6,19
2020-07-12 20:00:00,79.124,12,7,6,20
2020-07-12 21:00:00,78.37,12,7,6,21
2020-07-12 22:00:00,80.073,12,7,6,22
2020-07-12 23:00:00,63.547,12,7,6,23
2020-07-13 00:00:00,41.715,13,7,0,0
2020-07-13 01:00:00,39.048,13,7,0,1
2020-07-13 02:00:00,30.256,13,7,0,2
2020-07-13 03:00:00,31.888,13,7,0,3
2020-07-13 04:00:00,30.778,13,7,0,4
2020-07-13 05:00:00,36.187,13,7,0,5
2020-07-13 06:00:00,48.766,13,7,0,6
2020-07-13 07:00:00,59.201,13,7,0,7
2020-07-13 08:00:00,49.274,13,7,0,8
2020-07-13 09:00:00,49.434,13,7,0,9
2020-07-13 10:00:00,51.48,13,7,0,10
2020-07-13 11:00:00,53.65,13,7,0,11
2020-07-13 12:00:00,52.315,13,7,0,12
2020-07-13 13:00:00,62.303,13,7,0,13
2020-07-13 14:00:00,63.245,13,7,0,14
2020-07-13 15:00:00,63.205,13,7,0,15
2020-07-13 16:00:00,58.238,13,7,0,16
2020-07-13 17:00:00,57.75,13,7,0,17
2020-07-13 18:00:00,74.585,13,7,0,18
2020-07-13 19:00:00,84.22,13,7,0,19
2020-07-13 20:00:00,85.745,13,7,0,20
2020-07-13 21:00:00,83.154,13,7,0,21
2020-07-13 22:00:00,72.766,13,7,0,22
2020-07-13 23:00:00,61.534,13,7,0,23
2020-07-14 00:00:00,42.085,14,7,1,0
2020-07-14 01:00:00,36.241,14,7,1,1
2020-07-14 02:00:00,30.577,14,7,1,2
2020-07-14 03:00:00,29.963,14,7,1,3
2020-07-14 04:00:00,32.511,14,7,1,4
2020-07-14 05:00:00,34.147,14,7,1,5
2020-07-14 06:00:00,45.919,14,7,1,6
2020-07-14 07:00:00,54.913,14,7,1,7
2020-07-14 08:00:00,53.566,14,7,1,8
2020-07-14 09:00:00,53.194,14,7,1,9
2020-07-14 10:00:00,57.306,14,7,1,10
2020-07-14 11:00:00,60.362,14,7,1,11
2020-07-14 12:00:00,56.508,14,7,1,12
2020-07-14 13:00:00,66.66,14,7,1,13
2020-07-14 14:00:00,65.528,14,7,1,14
2020-07-14 15:00:00,58.897,14,7,1,15
2020-07-14 16:00:00,61.894,14,7,1,16
2020-07-14 17:00:00,54.137,14,7,1,17
2020-07-14 18:00:00,64.121,14,7,1,18
2020-07-14 19:00:00,73.823,14,7,1,19
2020-07-14 20:00:00,79.398,14,7,1,20
2020-07-14 21:00:00,75.963,14,7,1,21
2020-07-14 22:00:00,65.755,14,7,1,22
2020-07-14 23:00:00,57.479,14,7,1,23
2020-07-15 00:00:00,42.072,15,7,2,0
2020-07-15 01:00:00,34.991,15,7,2,1
2020-07-15 02:00:00,28.489,15,7,2,2
2020-07-15 03:00:00,24.547,15,7,2,3
2020-07-15 04:00:00,26.964,15,7,2,4
2020-07-15 05:00:00,30.693,15,7,2,5
2020-07-15 06:00:00,43.704,15,7,2,6
2020-07-15 07:00:00,52.784,15,7,2,7
2020-07-15 08:00:00,46.65,15,7,2,8
2020-07-15 09:00:00,48.076,15,7,2,9
2020-07-15 10:00:00,47.116,15,7,2,10
2020-07-15 11:00:00,52.671,15,7,2,11
2020-07-15 12:00:00,57.741,15,7,2,12
2020-07-15 13:00:00,62.424,15,7,2,13
2020-07-15 14:00:00,66.848,15,7,2,14
2020-07-15 15:00:00,69.762,15,7,2,15
2020-07-15 16:00:00,65.333,15,7,2,16
2020-07-15 17:00:00,57.789,15,7,2,17
2020-07-15 18:00:00,63.42,15,7,2,18
2020-07-15 19:00:00,84.599,15,7,2,19
2020-07-15 20:00:00,69.485,15,7,2,20
2020-07-15 21:00:00,69.864,15,7,2,21
2020-07-15 22:00:00,66.915,15,7,2,22
2020-07-15 23:00:00,55.029,15,7,2,23
2020-07-16 00:00:00,41.28,16,7,3,0
2020-07-16 01:00:00,33.949,16,7,3,1
2020-07-16 02:00:00,30.5,16,7,3,2
2020-07-16 03:00:00,27.101,16,7,3,3
2020-07-16 04:00:00,24.787,16,7,3,4
2020-07-16 05:00:00,28.742,16,7,3,5
2020-07-16 06:00:00,44.301,16,7,3,6
2020-07-16 07:00:00,45.016,16,7,3,7
2020-07-16 08:00:00,52.997,16,7,3,8
2020-07-16 09:00:00,48.864,16,7,3,9
2020-07-16 10:00:00,50.314,16,7,3,10
2020-07-16 11:00:00,58.038,16,7,3,11
2020-07-16 12:00:00,62.679,16,7,3,12
2020-07-16 13:00:00,71.561,16,7,3,13
2020-07-16 14:00:00,73.759,16,7,3,14
2020-07-16 15:00:00,70.379,16,7,3,15
2020-07-16 16:00:00,71.743,16,7,3,16
2020-07-16 17:00:00,56.184,16,7,3,17
2020-07-16 18:00:00,74.937,16,7,3,18
2020-07-16 19:00:00,86.252,16,7,3,19
2020-07-16 20:00:00,78.683,16,7,3,20
2020-07-16 21:00:00,77.127,16,7,3,21
2020-07-16 22:00:00,70.358,16,7,3,22
2020-07-16 23:00:00,65.985,16,7,3,23
2020-07-17 00:00:00,43.725,17,7,4,0
2020-07-17 01:00:00,39.793,17,7,4,1
2020-07-17 02:00:00,30.506,17,7,4,2
2020-07-17 03:00:00,25.267,17,7,4,3
2020-07-17 04:00:00,27.773,17,7,4,4
2020-07-17 05:00:00,32.534,17,7,4,5
2020-07-17 06:00:00,48.557,17,7,4,6
2020-07-17 07:00:00,50.782,17,7,4,7
2020-07-17 08:00:00,52.813,17,7,4,8
2020-07-17 09:00:00,54.743,17,7,4,9
2020-07-17 10:00:00,59.135,17,7,4,10
2020-07-17 11:00:00,63.038,17,7,4,11
2020-07-17 12:00:00,51.373,17,7,4,12
2020-07-17 13:00:00,69.727,17,7,4,13
2020-07-17 14:00:00,75.181,17,7,4,14
2020-07-17 15:00:00,67.232,17,7,4,15
2020-07-17 16:00:00,67.119,17,7,4,16
2020-07-17 17:00:00,64.785,17,7,4,17
2020-07-17 18:00:00,67.972,17,7,4,18
2020-07-17 19:00:00,64.432,17,7,4,19
2020-07-17 20:00:00,65.166,17,7,4,20
2020-07-17 21:00:00,67.331,17,7,4,21
2020-07-17 22:00:00,71.017,17,7,4,22
2020-07-17 23:00:00,73.065,17,7,4,23
2020-07-18 00:00:00,58.979,18,7,5,0
2020-07-18 01:00:00,46.754,18,7,5,1
2020-07-18 02:00:00,30.125,18,7,5,2
2020-07-18 03:00:00,30.217,18,7,5,3
2020-07-18 04:00:00,31.756,18,7,5,4
2020-07-18 05:00:00,32.007,18,7,5,5
2020-07-18 06:00:00,40.451,18,7,5,6
2020-07-18 07:00:00,44.295,18,7,5,7
2020-07-18 08:00:00,42.772,18,7,5,8
2020-07-18 09:00:00,52.354,18,7,5,9
2020-07-18 10:00:00,67.028,18,7,5,10
2020-07-18 11:00:00,63.032,18,7,5,11
2020-07-18 12:00:00,69.7,18,7,5,12
2020-07-18 13:00:00,67.228,18,7,5,13
2020-07-18 14:00:00,65.322,18,7,5,14
2020-07-18 15:00:00,70.32,18,7,5,15
2020-07-18 16:00:00,66.973,18,7,5,16
2020-07-18 17:00:00,64.095,18,7,5,17
2020-07-18 18:00:00,63.625,18,7,5,18
2020-07-18 19:00:00,70.402,18,7,5,19
2020-07-18 20:00:00,71.67,18,7,5,20
2020-07-18 21:00:00,77.571,18,7,5,21
2020-07-18 22:00:00,65.502,18,7,5,22
2020-07-18 23:00:00,62.906,18,7,5,23
2020-07-19 00:00:00,53.16,19,7,6,0
2020-07-19 01:00:00,39.654,19,7,6,1
2020-07-19 02:00:00,34.794,19,7,6,2
2020-07-19 03:00:00,29.371,19,7,6,3
2020-07-19 04:00:00,29.738,19,7,6,4
2020-07-19 05:00:00,35.57,19,7,6,5
2020-07-19 06:00:00,42.684,19,7,6,6
2020-07-19 07:00:00,41.029,19,7,6,7
2020-07-19 08:00:00,38.853,19,7,6,8
2020-07-19 09:00:00,47.07,19,7,6,9
2020-07-19 10:00:00,71.792,19,7,6,10
2020-07-19 11:00:00,71.36,19,7,6,11
2020-07-19 12:00:00,78.77,19,7,6,12
2020-07-19 13:00:00,78.707,19,7,6,13
2020-07-19 14:00:00,75.848,19,7,6,14
2020-07-19 15:00:00,75.808,19,7,6,15
2020-07-19 16:00:00,58.36,19,7,6,16
2020-07-19 17:00:00,57.962,19,7,6,17
2020-07-19 18:00:00,68.693,19,7,6,18
2020-07-19 19:00:00,83.937,19,7,6,19
2020-07-19 20:00:00,81.569,19,7,6,20
2020-07-19 21:00:00,80.789,19,7,6,21
2020-07-19 22:00:00,80.631,19,7,6,22
2020-07-19 23:00:00,64.785,19,7,6,23
2020-07-20 00:00:00,52.009,20,7,0,0
2020-07-20 01:00:00,44.851,20,7,0,1
2020-07-20 02:00:00,36.593,20,7,0,2
2020-07-20 03:00:00,29.407,20,7,0,3
2020-07-20 04:00:00,27.688,20,7,0,4
2020-07-20 05:00:00,35.213,20,7,0,5
2020-07-20 06:00:00,48.811,20,7,0,6
2020-07-20 07:00:00,51.411,20,7,0,7
2020-07-20 08:00:00,52.809,20,7,0,8
2020-07-20 09:00:00,47.263,20,7,0,9
2020-07-20 10:00:00,56.485,20,7,0,10
2020-07-20 11:00:00,57.67,20,7,0,11
2020-07-20 12:00:00,55.465,20,7,0,12
2020-07-20 13:00:00,68.377,20,7,0,13
2020-07-20 14:00:00,70.75,20,7,0,14
2020-07-20 15:00:00,69.497,20,7,0,15
2020-07-20 16:00:00,72.404,20,7,0,16
2020-07-20 17:00:00,70.92,20,7,0,17
2020-07-20 18:00:00,69.677,20,7,0,18
2020-07-20 19:00:00,84.108,20,7,0,19
2020-07-20 20:00:00,77.81,20,7,0,20
2020-07-20 21:00:00,84.247,20,7,0,21
2020-07-20 22:00:00,69.872,20,7,0,22
2020-07-20 23:00:00,68.38,20,7,0,23
2020-07-21 00:00:00,49.549,21,7,1,0
2020-07-21 01:00:00,34.142,21,7,1,1
2020-07-21 02:00:00,30.119,21,7,1,2
2020-07-21 03:00:00,34.252,21,7,1,3
2020-07-21 04:00:00,32.123,21,7,1,4
2020-07-21 05:00:00,35.74,21,7,1,5
2020-07-21 06:00:00,45.998,21,7,1,6
2020-07-21 07:00:00,52.763,21,7,1,7
2020-07-21 08:00:00,53.646,21,7,1,8
2020-07-21 09:00:00,49.367,21,7,1,9
2020-07-21 10:00:00,53.15,21,7,1,10
2020-07-21 11:00:00,59.251,21,7,1,11
2020-07-21 12:00:00,56.112,21,7,1,12
2020-07-21 13:00:00,72.06,21,7,1,13
2020-07-21 14:00:00,61.83,21,7,1,14
2020-07-21 15:00:00,68.218,21,7,1,15
2020-07-21 16:00:00,63.988,21,7,1,16
2020-07-21 17:00:00,60.68,21,7,1,17
2020-07-21 18:00:00,69.088,21,7,1,18
2020-07-21 19:00:00,84.046,21,7,1,19
2020-07-21 20:00:00,79.72,21,7,1,20
2020-07-21 21:00:00,75.859,21,7,1,21
2020-07-21 22:00:00,69.839,21,7,1,22
2020-07-21 23:00:00,63.99,21,7,1,23
2020-07-22 00:00:00,45.713,22,7,2,0
2020-07-22 01:00:00,36.147,22,7,2,1
2020-07-22 02:00:00,33.027,22,7,2,2
2020-07-22 03:00:00,32.136,22,7,2,3
2020-07-22 04:00:00,33.986,22,7,2,4
2020-07-22 05:00:00,38.929,22,7,2,5
2020-07-22 06:00:00,50.139,22,7,2,6
2020-07-22 07:00:00,53.613,22,7,2,7
2020-07-22 08:00:00,56.443,22,7,2,8
2020-07-22 09:00:00,48.366,22,7,2,9
2020-07-22 10:00:00,47.76,22,7,2,10
2020-07-22 11:00:00,52.273,22,7,2,11
2020-07-22 12:00:00,62.414,22,7,2,12
2020-07-22 13:00:00,64.782,22,7,2,13
2020-07-22 14:00:00,71.547,22,7,2,14
2020-07-22 15:00:00,72.649,22,7,2,15
2020-07-22 16:00:00,66.927,22,7,2,16
2020-07-22 17:00:00,62.327,22,7,2,17
2020-07-22 18:00:00,80.462,22,7,2,18
2020-07-22 19:00:00,93.899,22,7,2,19
2020-07-22 20:00:00,91.82,22,7,2,20
2020-07-22 21:00:00,87.258,22,7,2,21
2020-07-22 22:00:00,81.339,22,7,2,22
2020-07-22 23:00:00,72.304,22,7,2,23
2020-07-23 00:00:00,57.271,23,7,3,0
2020-07-23 01:00:00,47.541,23,7,3,1
2020-07-23 02:00:00,43.274,23,7,3,2
2020-07-23 03:00:00,39.643,23,7,3,3
2020-07-23 04:00:00,36.501,23,7,3,4
2020-07-23 05:00:00,39.799,23,7,3,5
2020-07-23 06:00:00,54.451,23,7,3,6
2020-07-23 07:00:00,60.661,23,7,3,7
2020-07-23 08:00:00,66.375,23,7,3,8
2020-07-23 09:00:00,58.28,23,7,3,9
2020-07-23 10:00:00,63.713,23,7,3,10
2020-07-23 11:00:00,53.985,23,7,3,11
2020-07-23 12:00:00,62.946,23,7,3,12
2020-07-23 13:00:00,66.501,23,7,3,13
2020-07-23 14:00:00,67.817,23,7,3,14
2020-07-23 15:00:00,68.499,23,7,3,15
2020-07-23 16:00:00,69.594,23,7,3,16
2020-07-23 17:00:00,71.261,23,7,3,17
2020-07-23 18:00:00,66.814,23,7,3,18
2020-07-23 19:00:00,83.403,23,7,3,19
2020-07-23 20:00:00,80.851,23,7,3,20
2020-07-23 21:00:00,87.61,23,7,3,21
2020-07-23 22:00:00,83.653,23,7,3,22
2020-07-23 23:00:00,69.969,23,7,3,23
2020-07-24 00:00:00,54.906,24,7,4,0
2020-07-24 01:00:00,51.169,24,7,4,1
2020-07-24 02:00:00,45.918,24,7,4,2
2020-07-24 03:00:00,38.842,24,7,4,3
2020-07-24 04:00:00,36.534,24,7,4,4
2020-07-24 05:00:00,39.674,24,7,4,5
2020-07-24 06:00:00,59.798,24,7,4,6
2020-07-24 07:00:00,62.886,24,7,4,7
2020-07-24 08:00:00,61.112,24,7,4,8
2020-07-24 09:00:00,64.927,24,7,4,9
2020-07-24 10:00:00,66.288,24,7,4,10
2020-07-24 11:00:00,69.037,24,7,4,11
2020-07-24 12:00:00,73.148,24,7,4,12
2020-07-24 13:00:00,75.604,24,7,4,13
2020-07-24 14:00:00,61.159,24,7,4,14
2020-07-24 15:00:00,69.076,24,7,4,15
2020-07-24 16:00:00,72.751,24,7,4,16
2020-07-24 17:00:00,68.224,24,7,4,17
2020-07-24 18:00:00,70.164,24,7,4,18
2020-07-24 19:00:00,77.414,24,7,4,19
2020-07-24 20:00:00,79.697,24,7,4,20
2020-07-24 21:00:00,85.516,24,7,4,21
2020-07-24 22:00:00,78.631,24,7,4,22
2020-07-24 23:00:00,59.753,24,7,4,23
2020-07-25 00:00:00,54.855,25,7,5,0
2020-07-25 01:00:00,45.441,25,7,5,1
2020-07-25 02:00:00,37.208,25,7,5,2
2020-07-25 03:00:00,36.502,25,7,5,3
2020-07-25 04:00:00,34.537,25,7,5,4
2020-07-25 05:00:00,36.444,25,7,5,5
2020-07-25 06:00:00,48.129,25,7,5,6
2020-07-25 07:00:00,52.625,25,7,5,7
2020-07-25 08:00:00,51.81,25,7,5,8
2020-07-25 09:00:00,62.421,25,7,5,9
2020-07-25 10:00:00,73.141,25,7,5,10
2020-07-25 11:00:00,73.835,25,7,5,11
2020-07-25 12:00:00,77.784,25,7,5,12
2020-07-25 13:00:00,83.044,25,7,5,13
2020-07-25 14:00:00,80.914,25,7,5,14
2020-07-25 15:00:00,77.669,25,7,5,15
2020-07-25 16:00:00,68.271,25,7,5,16
2020-07-25 17:00:00,70.694,25,7,5,17
2020-07-25 18:00:00,70.305,25,7,5,18
2020-07-25 19:00:00,78.043,25,7,5,19
2020-07-25 20:00:00,82.443,25,7,5,20
2020-07-25 21:00:00,78.317,25,7,5,21
2020-07-25 22:00:00,72.958,25,7,5,22
2020-07-25 23:00:00,63.642,25,7,5,23
2020-07-26 00:00:00,57.96,26,7,6,0
2020-07-26 01:00:00,50.06,26,7,6,1
2020-07-26 02:00:00,43.72,26,7,6,2
2020-07-26 03:00:00,42.333,26,7,6,3
2020-07-26 04:00:00,41.403,26,7,6,4
2020-07-26 05:00:00,36.664,26,7,6,5
2020-07-26 06:00:00,51.392,26,7,6,6
2020-07-26 07:00:00,47.476,26,7,6,7
2020-07-26 08:00:00,49.571,26,7,6,8
2020-07-26 09:00:00,58.917,26,7,6,9
2020-07-26 10:00:00,66.611,26,7,6,10
2020-07-26 11:00:00,77.379,26,7,6,11
2020-07-26 12:00:00,93.677,26,7,6,12
2020-07-26 13:00:00,88.681,26,7,6,13
2020-07-26 14:00:00,85.219,26,7,6,14
2020-07-26 15:00:00,87.942,26,7,6,15
2020-07-26 16:00:00,78.189,26,7,6,16
2020-07-26 17:00:00,72.543,26,7,6,17
2020-07-26 18:00:00,87.461,26,7,6,18
2020-07-26 19:00:00,87.317,26,7,6,19
2020-07-26 20:00:00,84.052,26,7,6,20
2020-07-26 21:00:00,87.843,26,7,6,21
2020-07-26 22:00:00,91.06,26,7,6,22
2020-07-26 23:00:00,71.582,26,7,6,23
2020-07-27 00:00:00,54.765,27,7,0,0
2020-07-27 01:00:00,57.357,27,7,0,1
2020-07-27 02:00:00,46.914,27,7,0,2
2020-07-27 03:00:00,37.372,27,7,0,3
2020-07-27 04:00:00,37.825,27,7,0,4
2020-07-27 05:00:00,42.652,27,7,0,5
2020-07-27 06:00:00,53.341,27,7,0,6
2020-07-27 07:00:00,56.327,27,7,0,7
2020-07-27 08:00:00,60.625,27,7,0,8
2020-07-27 09:00:00,56.473,27,7,0,9
2020-07-27 10:00:00,60.376,27,7,0,10
2020-07-27 11:00:00,63.354,27,7,0,11
2020-07-27 12:00:00,64.715,27,7,0,12
2020-07-27 13:00:00,73.509,27,7,0,13
2020-07-27 14:00:00,71.159,27,7,0,14
2020-07-27 15:00:00,75.156,27,7,0,15
2020-07-27 16:00:00,70.409,27,7,0,16
2020-07-27 17:00:00,58.799,27,7,0,17
2020-07-27 18:00:00,70.661,27,7,0,18
2020-07-27 19:00:00,87.698,27,7,0,19
2020-07-27 20:00:00,87.6,27,7,0,20
2020-07-27 21:00:00,84.276,27,7,0,21
2020-07-27 22:00:00,71.553,27,7,0,22
2020-07-27 23:00:00,58.527,27,7,0,23
2020-07-28 00:00:00,41.654,28,7,1,0
2020-07-28 01:00:00,35.873,28,7,1,1
2020-07-28 02:00:00,34.845,28,7,1,2
2020-07-28 03:00:00,26.879,28,7,1,3
2020-07-28 04:00:00,27.503,28,7,1,4
2020-07-28 05:00:00,28.831,28,7,1,5
2020-07-28 06:00:00,45.547,28,7,1,6
2020-07-28 07:00:00,45.881,28,7,1,7
2020-07-28 08:00:00,50.481,28,7,1,8
2020-07-28 09:00:00,54.589,28,7,1,9
2020-07-28 10:00:00,53.55,28,7,1,10
2020-07-28 11:00:00,55.754,28,7,1,11
2020-07-28 12:00:00,62.131,28,7,1,12
2020-07-28 13:00:00,62.111,28,7,1,13
2020-07-28 14:00:00,55.842,28,7,1,14
2020-07-28 15:00:00,56.019,28,7,1,15
2020-07-28 16:00:00,55.481,28,7,1,16
2020-07-28 17:00:00,54.915,28,7,1,17
2020-07-28 18:00:00,55.63,28,7,1,18
2020-07-28 19:00:00,80.991,28,7,1,19
2020-07-28 20:00:00,77.537,28,7,1,20
2020-07-28 21:00:00,73.014,28,7,1,21
2020-07-28 22:00:00,67.456,28,7,1,22
2020-07-28 23:00:00,52.831,28,7,1,23
